Municipality,Year,pastures_area_var,pastures_area_munic,pastures_area_mean,agric_area_mean,agric_area_owned,tract_100ha,lu_cattle,lu_per_agric_area,farmers_female,farmers_over65,educ_none,educ_second_super,agric_time_full,inc_excl_agric,inc_mainly_ext,work_unit_100ha
Vila Nova de Cerveira,2008,0.924404761904762,0.5829579579579579,2.655608755129959,4.67,0.8313063063063063,14.8,0.5295330918106717,0.8430000000000001,0.4911080711354309,0.4052667578659371,27.67,4.513,52.576,0.03220720720720721,0.30945945945945946,33.86
Vila Nova de Cerveira,2009,1.0,0.6117989803350328,2.9681978798586575,4.9,0.8353969410050983,14.4,0.5222907961820064,0.76,0.49469964664310956,0.42402826855123676,25.84,4.5,52.06,0.01747997086671522,0.3008011653313911,30.4
Vila Nova de Cerveira,2010,1.075595238095238,0.638967468175389,3.2430007178750895,5.130000000000001,0.8392503536067892,14.690000000000001,0.5113772501371917,0.732,0.4788226848528356,0.42318736539842067,24.009999999999998,4.487,51.544000000000004,0.01676096181046676,0.30353606789250354,28.95
Vila Nova de Cerveira,2011,1.151190476190476,0.6646048109965635,3.526622902990518,5.36,0.8428865979381444,14.98,0.5014058106841612,0.704,0.46243617797228304,0.4223194748358862,22.18,4.474,51.028000000000006,0.016082474226804123,0.3061168384879725,27.5
Vila Nova de Cerveira,2012,1.2267857142857144,0.6888368983957219,3.819495922905856,5.590000000000001,0.8463235294117647,15.27,0.49233854380913206,0.6759999999999999,0.44551519644180876,0.42142327650111194,20.35,4.461,50.512,0.015441176470588236,0.30855614973262036,26.049999999999997
Vila Nova de Cerveira,2013,1.3023809523809524,0.7117761873780091,4.12207987942728,5.82,0.8495770982433312,15.56,0.4841482124067247,0.648,0.42803315749811605,0.4204973624717408,18.52,4.448,49.996,0.01483409238776838,0.3108653220559532,24.6
Vila Nova de Cerveira,2014,1.3779761904761905,0.7335234474017744,4.434865900383142,6.050000000000001,0.8526615969581749,15.850000000000001,0.4768183490739605,0.62,0.4099616858237548,0.41954022988505746,16.689999999999998,4.435,49.480000000000004,0.014258555133079848,0.31305449936628643,23.15
Vila Nova de Cerveira,2015,1.4535714285714285,0.7541692402717727,4.75837879968823,6.280000000000001,0.8555898702903026,16.14,0.47034372235113436,0.592,0.3912704598597038,0.4185502727981294,14.86,4.422,48.964000000000006,0.013712168004941322,0.31513279802347127,21.7
Vila Nova de Cerveira,2016,1.5291666666666666,0.7737951807228916,5.093180015860429,6.510000000000001,0.8583734939759037,16.43,0.4647312654874819,0.564,0.3719270420301349,0.4175257731958763,13.03,4.409,48.44800000000001,0.013192771084337349,0.31710843373493974,20.25
Vila Nova de Cerveira,2017,1.6047619047619048,0.7924750146972369,5.439870863599677,6.740000000000001,0.8610229276895943,16.72,0.4600015794045644,0.536,0.35189669087974174,0.41646489104116224,11.2,4.396,47.932,0.012698412698412698,0.3189888300999412,18.8
Vila Nova de Cerveira,2018,1.6803571428571429,0.8102755453501722,5.799096138044371,6.970000000000001,0.8635476463834673,17.01,0.45619118218718646,0.508,0.3311421528348397,0.4153656532456861,9.370000000000001,4.383,47.416000000000004,0.012227324913892078,0.3207807118254879,17.35
Vila Nova de Cerveira,2019,1.755952380952381,0.8272574312955693,6.171548117154812,7.200000000000001,0.8659562535053281,17.3,0.45335576743316514,0.48,0.30962343096234307,0.41422594142259417,7.539999999999999,4.369999999999999,46.900000000000006,0.011777902411665733,0.3224901850813236,15.9
Mondim de Basto,1995,0.9300047551117451,0.663838164415179,4.256365614798694,6.42,0.9395831919082207,3.0999999999999996,0.6021432132115773,0.46599999999999997,0.3055495103373232,0.23199129488574535,53.174,1.8259999999999998,47.454,0.0943248930826149,0.1725952073857851,32.18
Mondim de Basto,1996,0.9218259629101283,0.6723312755774432,4.361304836895388,6.49,0.9424290767843518,3.3499999999999996,0.6009650957590337,0.457,0.32688413948256473,0.24004499437570304,51.763,1.8119999999999998,46.078,0.08342581674412153,0.17574738156343206,30.86
Mondim de Basto,1997,0.9136471707085116,0.6812025810111324,4.473573923166473,6.5600000000000005,0.945401687584202,3.5999999999999996,0.5991474711560864,0.448,0.349708963911525,0.24866123399301512,50.352000000000004,1.7979999999999998,44.702,0.07204140962915692,0.17903992058427284,29.54
Mondim de Basto,1998,0.905468378506895,0.6904779171803611,4.593968636911942,6.63,0.948509681630285,3.8499999999999996,0.5966097237390537,0.439,0.37418576598311215,0.25790108564535585,48.941,1.7839999999999998,43.326,0.06013851620857203,0.1824824135180216,28.22
Mondim de Basto,1999,0.8972895863052782,0.7001855287569573,4.723404255319149,6.7,0.9517625231910947,4.1,0.5932605600379687,0.43,0.4005006257822278,0.26783479349186484,47.53,1.77,41.95,0.04768089053803339,0.18608534322820036,26.9
Mondim de Basto,2000,0.9075606276747503,0.7088052883722658,4.85155058464667,6.82,0.9546737475396443,4.27,0.591717392369877,0.419,0.405821047280122,0.27669039145907476,45.874,2.2119999999999997,42.181000000000004,0.047220262190366555,0.1878412002822446,26.16
Mondim de Basto,2001,0.9178316690442225,0.7174397859054416,4.983733539891557,6.94,0.957589949449896,4.4399999999999995,0.5900609574784419,0.408,0.4113090627420604,0.2858249419054996,44.218,2.654,42.412,0.0467588462682129,0.18960005947071068,25.419999999999998
Mondim de Basto,2002,0.9281027104136947,0.7260890591867862,5.120146904512067,7.0600000000000005,0.9605111416985975,4.609999999999999,0.5882817609134091,0.397,0.4169727177334732,0.29525183630640084,42.562,3.096,42.643,0.046296640749972105,0.19136192849968378,24.68
Mondim de Basto,2003,0.938373751783167,0.7347531461761858,5.26099706744868,7.180000000000001,0.9634373371062624,4.779999999999999,0.5863692256762392,0.386,0.4228205811783524,0.30498533724340177,40.906,3.538,42.874,0.04583364360711892,0.1931268151016457,23.939999999999998
Mondim de Basto,2004,0.948644793152639,0.7434320849636669,5.40650406504065,7.300000000000001,0.9663685485373579,4.949999999999999,0.5843115334451277,0.375,0.42886178861788615,0.3150406504065041,39.25,3.98,43.105000000000004,0.04536985280417365,0.19489472703558786,23.2
Mondim de Basto,2005,0.9589158345221113,0.7521259137699537,5.556902728024249,7.42,0.9693047889004924,5.119999999999999,0.5820954370111464,0.364,0.4351060898319097,0.32543400385781207,37.594,4.422,43.336,0.04490526629867224,0.19666567208712515,22.46
Mondim de Basto,2006,0.9691868758915835,0.7608346709470305,5.7124439461883405,7.54,0.9722460711486058,5.29,0.5797060376457844,0.353,0.4415639013452915,0.33618273542600896,35.938,4.864,43.567,0.04443988204113628,0.19843965806861025,21.72
Mondim de Basto,2007,0.9794579172610557,0.7695583949787044,5.873396065012832,7.66,0.9751924082791601,5.46,0.5771265195043201,0.34199999999999997,0.44824636441402904,0.3473053892215569,34.282,5.306,43.798,0.04397369797504297,0.2002166928192483,20.98
Mondim de Basto,2008,0.9897289586305279,0.7782971244811726,6.040046430644225,7.78,0.9781438133343304,5.63,0.5743378310703435,0.331,0.4551654091700522,0.3588218224027858,32.626,5.747999999999999,44.028999999999996,0.04350671203679467,0.20199678420521258,20.24
Mondim de Basto,2009,1.0,0.7870508982035929,6.212703101920236,7.9,0.9811002994011976,5.8,0.5713183008982036,0.32,0.4623338257016248,0.3707533234859675,30.97,6.1899999999999995,44.26,0.04303892215568862,0.20377994011976047,19.5
Mondim de Basto,2010,1.0102710413694722,0.7958197550286549,6.335470404055464,8.02,0.9829756152376672,5.76,0.5733862346964943,0.312,0.46280005963918286,0.377068734158342,29.314,6.632,44.491,0.043787691500917714,0.21006105554931265,18.74
Mondim de Basto,2011,1.0205420827389442,0.8046037339731573,6.460565924142083,8.14,0.9848541651045962,5.72,0.5755407394545448,0.304,0.463275135460566,0.38350391330523786,27.657999999999998,7.074,44.721999999999994,0.0445377521181675,0.21635300292419585,17.98
Mondim de Basto,2012,1.0308131241084166,0.8134028741885859,6.588056526363775,8.260000000000002,0.9867359573749578,5.68,0.5777887752297719,0.296,0.46375930709618596,0.3900623005622246,26.002,7.516,44.952999999999996,0.04528910735056846,0.22265581028854453,17.22
Mondim de Basto,2013,1.0410841654778888,0.8222172149616944,6.718011660018411,8.38,0.9886210004506534,5.64,0.5801380752090531,0.288,0.46425283829395525,0.39674746854863463,24.345999999999997,7.958,45.184,0.046041760552801556,0.2289695057833859,16.46
Mondim de Basto,2014,1.0513552068473608,0.8310467957150911,6.850503485670023,8.5,0.9905093027626386,5.6,0.582597256154858,0.28,0.46475600309837334,0.40356312935708755,22.689999999999998,8.399999999999999,45.41499999999999,0.04679571509114828,0.23529411764705882,15.7
Mondim de Basto,2015,1.061626248216833,0.8398916560078249,6.98560700876095,8.620000000000001,0.9924008727710482,5.5600000000000005,0.5851759483418678,0.272,0.4652690863579474,0.4105131414267834,21.034,8.841999999999999,45.645999999999994,0.04755097434354075,0.24162967421563464,14.94
Mondim de Basto,2016,1.0718972895863053,0.8487518355359764,7.1234002212039815,8.740000000000002,0.9942957189653224,5.5200000000000005,0.5878849491184293,0.264,0.46579238426291675,0.4176015168273029,19.378,9.284,45.876999999999995,0.04830754169961219,0.2479762039233405,14.18
Mondim de Basto,2017,1.0821683309557775,0.8576273741332531,7.263964251516119,8.860000000000001,0.9961938498643352,5.48,0.5907364052607779,0.256,0.4663262049154165,0.42483242898180656,17.721999999999998,9.725999999999999,46.108,0.04906542056074766,0.25433373530298464,13.42
Mondim de Basto,2018,1.0924393723252497,0.8665183117715837,7.407383524101242,8.98,0.9980952740165201,5.44,0.5937440306216183,0.248,0.4668708689343867,0.43221022086087385,16.065999999999995,10.168,46.33899999999999,0.04982461434013502,0.26070229698638403,12.66
Mondim de Basto,2019,1.102710413694722,0.8754246885617214,7.5537459283387625,9.100000000000001,1.0,5.4,0.5969233673084183,0.24,0.46742671009771986,0.43973941368078173,14.409999999999997,10.61,46.56999999999999,0.050585126462816155,0.2670819177047943,11.9
Ribeira de Pena,1995,0.2065509335080249,0.36448760187272417,1.1313240043057051,3.2,0.7541760591873302,4.699999999999999,0.6675369402793818,1.06,0.18604233943308218,0.31539289558665234,52.188,1.6480000000000001,43.162000000000006,0.3024102653025837,0.24825154615340156,59.04
Ribeira de Pena,1996,0.2085489682279725,0.374650622260143,1.205186447094454,3.3000000000000003,0.757509782576716,5.05,0.6694174641407292,1.06,0.19477569562748442,0.3238690138179065,50.631,1.661,42.439,0.2860631380740828,0.25787754861867074,55.879999999999995
Ribeira de Pena,1997,0.21054700294792006,0.3851869606903164,1.2876602564102564,3.4000000000000004,0.7609659635666348,5.4,0.6713670652508185,1.06,0.20452724358974358,0.33333333333333337,49.074,1.674,41.716,0.26911553211888783,0.26785714285714285,52.72
Ribeira de Pena,1998,0.21254503766786767,0.3961175716509477,1.3803446075303127,3.5,0.764551475750084,5.75,0.6733896209426302,1.06,0.2154860667942991,0.3439693682195278,47.517,1.687,40.993,0.25153374233128833,0.2782101761132985,49.56
Ribeira de Pena,1999,0.21454307238781525,0.40746500777604977,1.4852607709750567,3.6,0.7682737169517885,6.1,0.6754893042636227,1.06,0.22789115646258504,0.35600907029478457,45.96,1.7000000000000002,40.27,0.2332814930015552,0.2889580093312597,46.4
Ribeira de Pena,2000,0.2930887651490337,0.4934105321202095,2.0845661036691903,4.37,0.7949820788530466,5.92,0.6308664489776032,0.996,0.23657542224810715,0.35760046592894584,44.609,1.9980000000000002,40.752,0.19815274331403365,0.2721808657292528,43.089999999999996
Ribeira de Pena,2001,0.3716344579102522,0.561822233226046,2.7176047904191614,5.140000000000001,0.8162416439712801,5.739999999999999,0.5993069716189895,0.932,0.24574850299401196,0.3592814371257485,43.258,2.2960000000000003,41.234,0.17019064124783362,0.2588264421886606,39.78
Ribeira de Pena,2002,0.4501801506714707,0.6175690855987419,3.3873074553296365,5.91,0.8335654909009211,5.56,0.5779781274233409,0.868,0.255452865064695,0.36105976586568084,41.907000000000004,2.5940000000000003,41.716,0.14740507751067178,0.2479442821837789,36.47
Ribeira de Pena,2003,0.5287258434326891,0.6638700390705327,4.096954314720812,6.680000000000001,0.8479539378984167,5.38,0.5652387865320733,0.804,0.2657360406091371,0.3629441624365482,40.556000000000004,2.892,42.198,0.12848036191651244,0.2389060250873946,33.16
Ribeira de Pena,2004,0.6072715361939076,0.7029383886255924,4.850228907782864,7.450000000000001,0.8600947867298578,5.199999999999999,0.5602664275650058,0.74,0.27665140614780903,0.3649444081098757,39.205,3.19,42.68000000000001,0.11251184834123222,0.23127962085308057,29.85
Ribeira de Pena,2005,0.6858172289551262,0.7363460524002111,5.651282051282052,8.22,0.8704765254088271,5.02,0.5628949238531147,0.6759999999999999,0.28825910931174087,0.36707152496626183,37.854,3.4880000000000004,43.162000000000006,0.09885704237735186,0.22475822050290137,26.54
Ribeira de Pena,2006,0.7643629217163447,0.7652402033120185,6.504808362369339,8.99,0.8794556484669617,4.84,0.5735966573326604,0.6119999999999999,0.3006271777003484,0.3693379790940767,36.503,3.7860000000000005,43.644000000000005,0.08704705689457287,0.21911788817838992,23.23
Ribeira de Pena,2007,0.842908614477563,0.7904776532022731,7.41613832853026,9.760000000000002,0.8872984180617416,4.66,0.5936052071340249,0.5479999999999999,0.3138328530259366,0.37175792507204614,35.152,4.0840000000000005,44.126000000000005,0.07673168484103825,0.21419136845338657,19.92
Ribeira de Pena,2008,0.9214543072387816,0.8127112523472484,8.391349739000747,10.530000000000001,0.894207713419038,4.4799999999999995,0.625236515483781,0.4839999999999999,0.32796420581655483,0.3743475018642804,33.801,4.382,44.608000000000004,0.06764408493427705,0.20985122056911745,16.610000000000003
Ribeira de Pena,2009,1.0,0.8324471710974779,9.437403400309119,11.3,0.9003408316291752,4.3,0.6725744149057032,0.42,0.34312210200927357,0.37712519319938176,32.45,4.68,45.09,0.05957736877982277,0.2059986366734833,13.3
Ribeira de Pena,2010,1.0785456927612185,0.8500839034464954,10.216568414520633,12.07,0.9058216083645282,4.43,0.617170602462501,0.426,0.3453304374806081,0.37465094632330126,31.099000000000004,4.978,45.572,0.056060410481476704,0.191093326448948,13.260000000000002
Ribeira de Pena,2011,1.157091385522437,0.8659394533643828,11.001557147306134,12.840000000000002,0.9107488662826327,4.56,0.5678800506598031,0.432,0.34755527872936776,0.3721582061663033,29.748000000000005,5.276,46.054,0.052898639539159215,0.1776933447726437,13.22
Ribeira de Pena,2012,1.2356370782836554,0.8802706802006767,11.792435135979995,13.610000000000001,0.915202426788006,4.6899999999999995,0.5238009236839316,0.438,0.34979681150359493,0.36964676461394186,28.397000000000006,5.574,46.536,0.05004083537510209,0.16558161241395403,13.18
Ribeira de Pena,2013,1.314182771044874,0.893287320494267,12.589268904926262,14.380000000000003,0.919247467438495,4.819999999999999,0.48419787927747404,0.444,0.3520552243489175,0.3671164104173204,27.046000000000003,5.872,47.018,0.04744517421796727,0.1545808749860848,13.14
Ribeira de Pena,2014,1.3927284638060924,0.9051623203831826,13.392125984251969,15.150000000000002,0.9229377328366152,4.949999999999999,0.44846549583111583,0.44999999999999996,0.3543307086614173,0.36456692913385824,25.695000000000004,6.17,47.5,0.045077168706758916,0.14454497072911124,13.100000000000001
Ribeira de Pena,2015,1.4712741565673109,0.9160395635770369,14.201074928865001,15.920000000000002,0.9263179361680431,5.08,0.4161009232574656,0.45599999999999996,0.35662345874170087,0.3619981030667088,24.344000000000005,6.468,47.982000000000006,0.04290812684816968,0.1353522993779953,13.06
Ribeira de Pena,2016,1.5498198493285293,0.9260397299148645,15.01618533798794,16.69,0.9294255798023289,5.21,0.3866831540772239,0.46199999999999997,0.35893367185020625,0.35940971120279275,22.993000000000002,6.766,48.464000000000006,0.040913983755749096,0.12690087092670516,13.02
Ribeira de Pena,2017,1.6283655420897476,0.9352647916470698,15.837527875119465,17.46,0.932292352553852,5.34,0.35985711839347434,0.46799999999999997,0.3612615482637783,0.35680152914941066,21.642000000000003,7.064,48.946000000000005,0.03907440504185871,0.11910450569090396,12.98
Ribeira de Pena,2018,1.7069112348509665,0.9438015032147062,16.66517428845539,18.230000000000004,0.9349452141628181,5.47,0.3353213426150404,0.474,0.3636072913335466,0.3541733290693956,20.291000000000004,7.362,49.428000000000004,0.03737209091732319,0.11188988499501946,12.940000000000001
Ribeira de Pena,2019,1.7854569276121848,0.9517241379310345,17.499197431781703,19.000000000000004,0.9374072457442165,5.6,0.31281827440710025,0.48,0.36597110754414125,0.35152487961476725,18.940000000000005,7.66,49.910000000000004,0.03579223046704496,0.10519423832387603,12.9
Cinfães,1995,0.8924428822495606,0.42990179478496443,1.1084432026543265,2.62,0.5540128682695564,2.46,0.6473997838711689,0.858,0.3202654326377369,0.26779009866410547,50.556,1.518,18.386,0.2503217067389096,0.5066373179817135,69.92
Cinfães,1996,0.8887521968365554,0.45023148148148145,1.1696812693713283,2.64,0.5715811965811965,2.67,0.6394772699120526,0.851,0.3387149003099413,0.2742286163667484,49.292,1.576,18.076999999999998,0.23144586894586894,0.5411146723646724,69.04
Cinfães,1997,0.88506151142355,0.4727750657153586,1.2386855568673751,2.66,0.5910627112279384,2.88,0.6299686951074315,0.844,0.3595041322314049,0.2814836678473042,48.028,1.634,17.767999999999997,0.21051445737889599,0.5793466015771686,68.16000000000001
Cinfães,1998,0.8813708260105448,0.4979150119142176,1.317033457639582,2.68,0.6127879269261318,3.09,0.6185808653204692,0.837,0.38310835653133046,0.28972109879720576,46.764,1.6919999999999997,17.459,0.18717235901509138,0.6219817315329627,67.28
Cinfães,1999,0.8776801405975395,0.5261272650653182,1.4067605633802818,2.7,0.6371681415929203,3.3,0.6049482379581538,0.83,0.41014084507042253,0.2991549295774648,45.5,1.75,17.15,0.16097766540244415,0.6698272229245681,66.4
Cinfães,2000,0.8899121265377856,0.5367508321143124,1.4624537892791127,2.7600000000000002,0.6483919523415803,3.65,0.6015407168707007,0.8099999999999999,0.4198243992606284,0.30371996303142323,43.786,2.183,19.471,0.15590748160868367,0.6729631749666095,64.41000000000001
Cinfães,2001,0.9021441124780316,0.5475062929305857,1.521038283750148,2.8200000000000003,0.6597551090063569,4.0,0.5977271463065182,0.7899999999999999,0.4300106672988029,0.3085219864880882,42.072,2.616,21.791999999999998,0.15077435044157173,0.6761380604974615,62.42
Cinfães,2002,0.9143760984182777,0.5583961190890163,1.582745193477732,2.88,0.6712602228089382,4.35,0.5934713964851128,0.77,0.44073983937697736,0.31357994645899245,40.358000000000004,3.0490000000000004,24.113,0.1455770923218924,0.6793526090969584,60.43000000000001
Cinfães,2003,0.9266080843585237,0.5694228443062035,1.647830978872359,2.94,0.6829099706238119,4.699999999999999,0.5887333678935545,0.75,0.45205650706338296,0.3189148643580448,38.644,3.482,26.433999999999997,0.14031449801278728,0.6826075686884395,58.440000000000005
Cinfães,2004,0.9388400702987698,0.5805890664058254,1.7165809768637532,3.0,0.6947070970546679,5.05,0.5834684437218707,0.73,0.4640102827763496,0.3245501285347044,36.93,3.915,28.755,0.1349853276817737,0.6859037061189002,56.45
Cinfães,2005,0.9510720562390159,0.5918974493590586,1.7893135828594102,3.06,0.7066544165901038,5.3999999999999995,0.5776268496044298,0.71,0.4766565269144293,0.3305118370585901,35.216,4.348000000000001,31.076,0.12958830992693704,0.6892418077612986,54.46
Cinfães,2006,0.9633040421792618,0.6033507254034299,1.8663851811495504,3.12,0.7187548158421945,5.75,0.5711529018530164,0.69,0.49005720512122036,0.3368292018523563,33.502,4.781000000000001,33.397,0.12412214076569138,0.6926226801400172,52.47
Cinfães,2007,0.9755360281195079,0.614951697243641,1.9481959848378494,3.1799999999999997,0.7310112558716654,6.1,0.5639841208739605,0.6699999999999999,0.5042819036922646,0.3435350273761056,31.788,5.214,35.718,0.11858548258441905,0.6960471505805194,50.480000000000004
Cinfães,2008,0.9877680140597539,0.6267032403380833,2.035196987253766,3.2399999999999998,0.7434267746035993,6.449999999999999,0.5560501807240282,0.65,0.5194090382387022,0.3506662804171495,30.073999999999998,5.647,38.039,0.11297696304721123,0.6995160678843022,48.489999999999995
Cinfães,2009,1.0,0.6386083052749719,2.1278982797307404,3.3,0.7560044893378227,6.8,0.5472716583827695,0.63,0.5355272999252056,0.3582647718773373,28.36,6.08,40.36,0.10729517396184063,0.703030303030303,46.5
Cinfães,2010,1.0122319859402462,0.6506699202422107,2.1704853783539346,3.36,0.7687475993583227,7.09,0.5549922702556676,0.623,0.5277359059391017,0.3675761230027133,26.646,6.513,42.681,0.1021713097900992,0.6978241713549787,45.45
Cinfães,2011,1.024463971880492,0.662891193595342,2.2137323408780194,3.42,0.7816593886462883,7.38,0.5629093886462881,0.616,0.5198237885462555,0.37703174844295917,24.932,6.946,45.002,0.0969796215429403,0.6925491266375545,44.4
Cinfães,2012,1.0366959578207382,0.6752753165281499,2.257654623392529,3.4799999999999995,0.794743228701605,7.67,0.5710302149760147,0.609,0.5117881200244948,0.3866350275566442,23.218,7.379,47.323,0.09171875357739773,0.6872037914691943,43.35
Cinfães,2013,1.0489279437609842,0.6878255658507352,2.3022681684925166,3.5399999999999996,0.808002581477896,7.959999999999999,0.5793622971600221,0.602,0.5036259836444993,0.3963894460731368,21.503999999999998,7.811999999999999,49.644,0.08638731388005347,0.6817867514866546,42.3
Cinfães,2014,1.0611599297012302,0.7005453068801485,2.3475894245723175,3.5999999999999996,0.8214410024364776,8.25,0.5879135503836064,0.595,0.4953343701399689,0.406298600311042,19.79,8.245000000000001,51.965,0.08098387283907646,0.6762965541246084,41.25
Cinfães,2015,1.0733919156414764,0.7134379964489301,2.3936353660448346,3.6599999999999997,0.8350621437248856,8.54,0.5966922793788106,0.5880000000000001,0.4869101740084653,0.41636620159899673,18.076,8.678,54.286,0.07550696196617139,0.6707317073170732,40.2
Cinfães,2016,1.0856239015817224,0.7265071860372121,2.440423514538559,3.7199999999999998,0.8488697574859455,8.829999999999998,0.605707202328675,0.5810000000000001,0.4783501896333755,0.4265960809102402,16.362000000000002,9.111,56.607,0.06995507256603861,0.6650906781455084,39.15
Cinfães,2017,1.0978558875219684,0.7397565250343423,2.4879719611279274,3.7799999999999994,0.8628676993036806,9.12,0.6149674765388917,0.5740000000000001,0.4696511072168233,0.43699219372311615,14.648,9.544,58.928,0.06432665435081238,0.6593718914310076,38.1
Cinfães,2018,1.1100878734622144,0.7531897641363191,2.5362993896562798,3.8399999999999994,0.8770599317927069,9.41,0.6244827260305068,0.5670000000000001,0.46080950851268865,0.4475586251204625,12.934,9.977,61.249,0.058620113996804266,0.6535737282678686,37.05
Cinfães,2019,1.1223198594024604,0.7668107588856868,2.585425101214575,3.8999999999999995,0.8914505283381364,9.7,0.6342630712227254,0.56,0.4518218623481781,0.4582995951417004,11.219999999999999,10.41,63.57,0.052833813640730067,0.6476945244956772,36.0
Resende,1995,1.9020120724346075,0.35739130434782607,1.1706501547987616,3.34,0.6562570888468809,2.2800000000000002,0.5270321361058601,0.4,0.23058823529411762,0.27195046439628484,52.284,3.526,19.394000000000002,0.19024574669187147,0.32922495274102076,52.56
Resende,1996,1.8890342052313884,0.37285544082605243,1.2349227227885564,3.38,0.6771644162033359,2.5100000000000002,0.5202541699761716,0.395,0.23400197303518577,0.2794475501479776,50.778,3.7620000000000005,20.643,0.1828435266084194,0.34515488482922957,52.12
Resende,1997,1.876056338028169,0.38996235884567126,1.3077138849929872,3.42,0.700292764533668,2.74,0.511855355017212,0.39,0.2378681626928471,0.28793828892005613,49.272,3.998,21.892000000000003,0.17465495608531995,0.36277708071936426,51.68
Resende,1998,1.8630784708249497,0.4089885159010601,1.3908374014269622,3.46,0.7260159010600707,2.97,0.5015258592997109,0.385,0.2422831393165603,0.2976342470897484,47.766,4.234,23.141000000000002,0.16554770318021203,0.38237632508833924,51.239999999999995
Resende,1999,1.8501006036217305,0.430276087973795,1.486661277283751,3.5,0.754796443612541,3.2,0.48888013200994995,0.38,0.24737267582861763,0.3088116410670978,46.26,4.47,24.39,0.15535797847449695,0.4043051006083294,50.8
Resende,2000,1.7650905432595574,0.4190050868101163,1.4477267101245976,3.5,0.7605855802068159,3.5,0.4939680392071758,0.367,0.26264543279148445,0.31413482960640315,43.763,5.2620000000000005,26.27,0.15812098488286008,0.4226351109306713,50.209999999999994
Resende,2001,1.6800804828973843,0.4072574745159245,1.407145264577014,3.5,0.7666195190947666,3.8000000000000003,0.4988935062830822,0.354,0.27856420626895856,0.31968318166498144,41.266,6.054,28.15,0.1610008291469541,0.44174023313661415,49.62
Resende,2002,1.5950704225352113,0.3950023667754553,1.3648101919600584,3.5,0.7729141234211117,4.1,0.5036018895920256,0.34099999999999997,0.29517087027631916,0.3254712920719635,38.769,6.846,30.03,0.1640050823388724,0.4616706943371783,49.03
Resende,2003,1.5100603621730382,0.3822061519657772,1.3206053140946685,3.5,0.7794866571603177,4.4,0.5080265714044389,0.328,0.3125109977124758,0.33151504487066696,36.272,7.638,31.91,0.16714198411081688,0.48248115705846406,48.44
Resende,2004,1.4250503018108651,0.36883218330946493,1.2744039586144849,3.5,0.7863559432365578,4.7,0.5120860999001866,0.315,0.33063427800269907,0.3378317588843905,33.775,8.43,33.79,0.1704205181616977,0.504231219893243,47.849999999999994
Resende,2005,1.340040241448692,0.3548404283659225,1.2260677466863033,3.5,0.7935425435558634,5.0,0.5156805342330368,0.302,0.34959499263622973,0.34444035346097196,31.278,9.222,35.67,0.17385049816186265,0.5269859875326336,47.26
Resende,2006,1.2550301810865192,0.3401870688009599,1.1754452087063036,3.5,0.8010689645769137,5.300000000000001,0.518686734631582,0.289,0.3694525581833601,0.35136153773673795,28.781,10.014,37.55,0.17744266586676122,0.5508167216601675,46.67
Resende,2007,1.1700201207243461,0.32482404200647974,1.1223701988033197,3.5,0.8089598927494135,5.6,0.5209522375445055,0.276,0.39027214823393164,0.3586180274078363,26.284,10.806000000000001,39.43,0.18120880348564405,0.5758015864149256,46.08
Resende,2008,1.085010060362173,0.3086985144689012,1.0666600731876175,3.5,0.8172424650084438,5.9,0.5222872109503789,0.263,0.41212540797151614,0.36623479378894275,23.787,11.597999999999999,41.31,0.18516186278157828,0.60202650485159,45.489999999999995
Resende,2009,1.0,0.2917522747285001,1.0081135902636917,3.5,0.825946580569416,6.2,0.5224537716466099,0.25,0.43509127789046653,0.3742393509127789,21.29,12.39,43.19,0.18931611388318167,0.6295861461696507,44.9
Resende,2010,0.9149899396378269,0.2739210312321176,0.8996933425660303,3.5,0.8351052615727494,6.470000000000001,0.5492788277575155,0.244,0.4255613809476704,0.381936887921654,19.160999999999998,13.182,45.07,0.1817004487546306,0.6610848417311689,44.81
Resende,2011,0.829979879275654,0.2551335972290945,0.7964858080710562,3.5,0.8447550717466601,6.74,0.5782248574838149,0.238,0.4164896698204287,0.3892643367445453,17.032,13.974,46.949999999999996,0.17367639782285998,0.6942726373082633,44.72
Resende,2012,0.7449698189134809,0.23531094092599064,0.6981238804563024,3.5,0.8549366042772252,7.01,0.6095215762419721,0.23199999999999998,0.4078438766852079,0.3962477609126049,14.902999999999999,14.766,48.83,0.16521020687025326,0.7292891416950014,44.629999999999995
Resende,2013,0.6599597585513078,0.2143650741781583,0.604274134119381,3.5,0.8656950526109405,7.28,0.6434306740319478,0.226,0.3995946941783346,0.4029108327192336,12.774,15.558,50.709999999999994,0.15626429645121234,0.7662897849813738,44.54
Resende,2014,0.5749496981891348,0.19219774676307383,0.514633048176497,3.5,0.8770808811165294,7.550000000000001,0.6802513108213462,0.22,0.3917154434939217,0.40927510130571815,10.645,16.35,52.589999999999996,0.14679670422061544,0.805448125105095,44.45
Resende,2015,0.48993963782696176,0.16869890536233892,0.428923727320768,3.5,0.8891506165996952,7.82,0.7203267466871444,0.214,0.3841817861546591,0.41536022547119955,8.515999999999998,17.142,54.47,0.13676042677012606,0.846958570042954,44.36
Resende,2016,0.40492957746478875,0.14374486625477662,0.3468930449021805,3.5,0.9019677868647549,8.09,0.7640523827445723,0.208,0.376971472894941,0.4211841765060761,6.386999999999999,17.934,56.349999999999994,0.12610263919145745,0.8910396057283668,44.269999999999996
